index,account_id,district_id,frequency,parseddate,year,month,day
3725,A00004746,54,Monthly Issuance,2017-02-21,2017,2,21
3726,A00003337,58,Issuance After Transaction,2017-02-22,2017,2,22
3727,A00000323,52,Monthly Issuance,2017-02-23,2017,2,23
3728,A00002016,1,Monthly Issuance,2017-02-23,2017,2,23
3729,A00000226,70,Monthly Issuance,2017-02-23,2017,2,23
3730,A00005180,54,Monthly Issuance,2017-02-24,2017,2,24
3731,A00001619,38,Monthly Issuance,2017-02-24,2017,2,24
3732,A00002661,1,Monthly Issuance,2017-02-25,2017,2,25
3733,A00001818,54,Monthly Issuance,2017-02-25,2017,2,25
3734,A00002937,1,Monthly Issuance,2017-02-25,2017,2,25
3735,A00002194,54,Monthly Issuance,2017-02-25,2017,2,25
3736,A00001336,5,Monthly Issuance,2017-02-26,2017,2,26
3737,A00002325,55,Monthly Issuance,2017-02-26,2017,2,26
3738,A00000292,49,Monthly Issuance,2017-02-26,2017,2,26
3739,A00002797,74,Monthly Issuance,2017-02-26,2017,2,26
3740,A00001736,74,Monthly Issuance,2017-02-26,2017,2,26
3741,A00002405,64,Monthly Issuance,2017-02-27,2017,2,27
3742,A00002415,16,Monthly Issuance,2017-02-27,2017,2,27
3743,A00003851,1,Monthly Issuance,2017-02-27,2017,2,27
3744,A00002782,1,Monthly Issuance,2017-02-27,2017,2,27
3745,A00000195,70,Monthly Issuance,2017-02-27,2017,2,27
3746,A00002380,46,Monthly Issuance,2017-02-27,2017,2,27
3747,A00001928,70,Monthly Issuance,2017-03-02,2017,3,2
3748,A00003242,28,Monthly Issuance,2017-03-02,2017,3,2
3749,A00003541,70,Monthly Issuance,2017-03-02,2017,3,2
3750,A00003652,36,Monthly Issuance,2017-03-02,2017,3,2
3751,A00002024,20,Monthly Issuance,2017-03-02,2017,3,2
3752,A00000919,62,Monthly Issuance,2017-03-03,2017,3,3
3753,A00001096,34,Monthly Issuance,2017-03-03,2017,3,3
3754,A00001215,65,Monthly Issuance,2017-03-04,2017,3,4
3755,A00006306,64,Monthly Issuance,2017-03-04,2017,3,4
3756,A00002089,29,Weekly Issuance,2017-03-05,2017,3,5
3757,A00000850,25,Monthly Issuance,2017-03-07,2017,3,7
3758,A00001668,62,Monthly Issuance,2017-03-07,2017,3,7
3759,A00002224,46,Issuance After Transaction,2017-03-08,2017,3,8
3760,A00003574,72,Monthly Issuance,2017-03-08,2017,3,8
3761,A00006061,1,Monthly Issuance,2017-03-08,2017,3,8
3762,A00002270,14,Monthly Issuance,2017-03-08,2017,3,8
3763,A00000214,22,Monthly Issuance,2017-03-09,2017,3,9
3764,A00003031,51,Monthly Issuance,2017-03-10,2017,3,10
3765,A00001746,1,Monthly Issuance,2017-03-11,2017,3,11
3766,A00000064,64,Monthly Issuance,2017-03-11,2017,3,11
3767,A00003842,1,Monthly Issuance,2017-03-12,2017,3,12
3768,A00003971,75,Monthly Issuance,2017-03-13,2017,3,13
3769,A00000405,55,Monthly Issuance,2017-03-13,2017,3,13
3770,A00000600,46,Monthly Issuance,2017-03-13,2017,3,13
3771,A00001740,57,Monthly Issuance,2017-03-13,2017,3,13
3772,A00002672,59,Monthly Issuance,2017-03-14,2017,3,14
3773,A00000114,60,Monthly Issuance,2017-03-14,2017,3,14
3774,A00002760,10,Monthly Issuance,2017-03-14,2017,3,14
3775,A00002597,31,Monthly Issuance,2017-03-16,2017,3,16
3776,A00002908,61,Monthly Issuance,2017-03-16,2017,3,16
3777,A00000191,41,Monthly Issuance,2017-03-17,2017,3,17
3778,A00002354,7,Monthly Issuance,2017-03-17,2017,3,17
3779,A00003782,9,Weekly Issuance,2017-03-17,2017,3,17
3780,A00003328,1,Monthly Issuance,2017-03-17,2017,3,17
3781,A00003083,66,Monthly Issuance,2017-03-18,2017,3,18
3782,A00001199,50,Monthly Issuance,2017-03-18,2017,3,18
3783,A00010652,1,Monthly Issuance,2017-03-18,2017,3,18
3784,A00002690,66,Monthly Issuance,2017-03-19,2017,3,19
3785,A00002495,70,Monthly Issuance,2017-03-19,2017,3,19
3786,A00008505,70,Monthly Issuance,2017-03-20,2017,3,20
3787,A00000304,4,Monthly Issuance,2017-03-20,2017,3,20
3788,A00008926,1,Monthly Issuance,2017-03-21,2017,3,21
3789,A00000578,28,Weekly Issuance,2017-03-21,2017,3,21
3790,A00001363,11,Monthly Issuance,2017-03-23,2017,3,23
3791,A00001165,44,Monthly Issuance,2017-03-23,2017,3,23
3792,A00000085,68,Monthly Issuance,2017-03-23,2017,3,23
3793,A00000749,38,Monthly Issuance,2017-03-23,2017,3,23
3794,A00008026,36,Monthly Issuance,2017-03-23,2017,3,23
3795,A00003332,17,Monthly Issuance,2017-03-25,2017,3,25
3796,A00003739,1,Monthly Issuance,2017-03-25,2017,3,25
3797,A00001907,1,Monthly Issuance,2017-03-25,2017,3,25
3798,A00001976,26,Monthly Issuance,2017-03-25,2017,3,25
3799,A00003658,24,Monthly Issuance,2017-03-25,2017,3,25
3800,A00003581,66,Monthly Issuance,2017-03-26,2017,3,26
3801,A00001466,69,Weekly Issuance,2017-03-26,2017,3,26
3802,A00003176,26,Monthly Issuance,2017-03-26,2017,3,26
3803,A00001459,12,Monthly Issuance,2017-03-26,2017,3,26
3804,A00001321,60,Monthly Issuance,2017-03-27,2017,3,27
3805,A00002966,33,Monthly Issuance,2017-03-27,2017,3,27
3806,A00000157,11,Monthly Issuance,2017-03-28,2017,3,28
3807,A00002158,38,Monthly Issuance,2017-03-29,2017,3,29
3808,A00002843,30,Monthly Issuance,2017-03-29,2017,3,29
3809,A00003266,14,Monthly Issuance,2017-03-29,2017,3,29
3810,A00002048,76,Monthly Issuance,2017-03-30,2017,3,30
3811,A00000442,54,Monthly Issuance,2017-03-30,2017,3,30
3812,A00003885,51,Monthly Issuance,2017-04-01,2017,4,1
3813,A00001863,62,Monthly Issuance,2017-04-01,2017,4,1
3814,A00009167,56,Monthly Issuance,2017-04-02,2017,4,2
3815,A00002874,32,Monthly Issuance,2017-04-02,2017,4,2
3816,A00003695,30,Monthly Issuance,2017-04-02,2017,4,2
3817,A00010068,1,Monthly Issuance,2017-04-02,2017,4,2
3818,A00002725,52,Monthly Issuance,2017-04-02,2017,4,2
3819,A00002899,40,Monthly Issuance,2017-04-03,2017,4,3
3820,A00000144,10,Weekly Issuance,2017-04-03,2017,4,3
3821,A00001933,35,Monthly Issuance,2017-04-04,2017,4,4
3822,A00001034,73,Monthly Issuance,2017-04-04,2017,4,4
3823,A00000049,1,Monthly Issuance,2017-04-06,2017,4,6
3824,A00001594,15,Monthly Issuance,2017-04-06,2017,4,6
3825,A00001138,41,Monthly Issuance,2017-04-07,2017,4,7
3826,A00003544,33,Monthly Issuance,2017-04-07,2017,4,7
3827,A00001636,53,Monthly Issuance,2017-04-08,2017,4,8
3828,A00010812,16,Monthly Issuance,2017-04-08,2017,4,8
3829,A00002165,51,Monthly Issuance,2017-04-08,2017,4,8
3830,A00003460,16,Monthly Issuance,2017-04-08,2017,4,8
3831,A00004208,1,Monthly Issuance,2017-04-08,2017,4,8
3832,A00002954,1,Monthly Issuance,2017-04-08,2017,4,8
3833,A00000843,6,Monthly Issuance,2017-04-09,2017,4,9
3834,A00002901,1,Monthly Issuance,2017-04-09,2017,4,9
3835,A00001734,37,Monthly Issuance,2017-04-10,2017,4,10
3836,A00002466,39,Monthly Issuance,2017-04-11,2017,4,11
3837,A00000476,69,Monthly Issuance,2017-04-11,2017,4,11
3838,A00001407,19,Issuance After Transaction,2017-04-11,2017,4,11
3839,A00001598,15,Monthly Issuance,2017-04-12,2017,4,12
3840,A00002166,71,Monthly Issuance,2017-04-12,2017,4,12
3841,A00001259,72,Monthly Issuance,2017-04-12,2017,4,12
3842,A00000927,69,Monthly Issuance,2017-04-12,2017,4,12
3843,A00002575,72,Monthly Issuance,2017-04-13,2017,4,13
3844,A00004467,17,Weekly Issuance,2017-04-13,2017,4,13
3845,A00001253,5,Monthly Issuance,2017-04-13,2017,4,13
3846,A00001281,8,Monthly Issuance,2017-04-14,2017,4,14
3847,A00001915,2,Monthly Issuance,2017-04-14,2017,4,14
3848,A00003716,1,Monthly Issuance,2017-04-14,2017,4,14
3849,A00001560,62,Monthly Issuance,2017-04-14,2017,4,14
3850,A00004725,73,Monthly Issuance,2017-04-14,2017,4,14
3851,A00001665,73,Monthly Issuance,2017-04-15,2017,4,15
3852,A00000012,21,Monthly Issuance,2017-04-15,2017,4,15
3853,A00003398,43,Monthly Issuance,2017-04-15,2017,4,15
3854,A00004475,72,Monthly Issuance,2017-04-16,2017,4,16
3855,A00002586,57,Monthly Issuance,2017-04-16,2017,4,16
3856,A00000189,76,Monthly Issuance,2017-04-16,2017,4,16
3857,A00003077,64,Monthly Issuance,2017-04-16,2017,4,16
3858,A00003634,21,Monthly Issuance,2017-04-16,2017,4,16
3859,A00003897,13,Monthly Issuance,2017-04-16,2017,4,16
3860,A00002055,37,Monthly Issuance,2017-04-17,2017,4,17
3861,A00003012,49,Monthly Issuance,2017-04-18,2017,4,18
3862,A00001035,73,Monthly Issuance,2017-04-18,2017,4,18
3863,A00001687,23,Monthly Issuance,2017-04-18,2017,4,18
3864,A00000407,72,Weekly Issuance,2017-04-18,2017,4,18
3865,A00002744,70,Weekly Issuance,2017-04-19,2017,4,19
3866,A00003194,11,Monthly Issuance,2017-04-19,2017,4,19
3867,A00000109,53,Monthly Issuance,2017-04-20,2017,4,20
3868,A00001198,70,Monthly Issuance,2017-04-20,2017,4,20
3869,A00003830,56,Monthly Issuance,2017-04-20,2017,4,20
3870,A00003692,70,Monthly Issuance,2017-04-21,2017,4,21
3871,A00003217,75,Issuance After Transaction,2017-04-23,2017,4,23
3872,A00000453,75,Monthly Issuance,2017-04-24,2017,4,24
3873,A00002539,24,Monthly Issuance,2017-04-24,2017,4,24
3874,A00000794,63,Monthly Issuance,2017-04-24,2017,4,24
3875,A00000636,75,Monthly Issuance,2017-04-24,2017,4,24
3876,A00000309,14,Monthly Issuance,2017-04-25,2017,4,25
3877,A00000873,73,Monthly Issuance,2017-04-26,2017,4,26
3878,A00000589,1,Monthly Issuance,2017-04-26,2017,4,26
3879,A00009484,5,Monthly Issuance,2017-04-26,2017,4,26
3880,A00003052,44,Monthly Issuance,2017-04-26,2017,4,26
3881,A00010134,22,Monthly Issuance,2017-04-26,2017,4,26
3882,A00003846,61,Monthly Issuance,2017-04-27,2017,4,27
3883,A00000912,65,Monthly Issuance,2017-04-27,2017,4,27
3884,A00002080,74,Monthly Issuance,2017-04-27,2017,4,27
3885,A00002857,19,Monthly Issuance,2017-04-28,2017,4,28
3886,A00000647,1,Monthly Issuance,2017-04-28,2017,4,28
3887,A00002952,65,Monthly Issuance,2017-04-28,2017,4,28
3888,A00000240,72,Monthly Issuance,2017-04-28,2017,4,28
3889,A00001693,1,Issuance After Transaction,2017-04-29,2017,4,29
3890,A00002612,1,Monthly Issuance,2017-04-29,2017,4,29
3891,A00003104,1,Monthly Issuance,2017-04-29,2017,4,29
3892,A00001488,25,Monthly Issuance,2017-04-29,2017,4,29
3893,A00002451,54,Monthly Issuance,2017-04-29,2017,4,29
3894,A00010257,27,Monthly Issuance,2017-05-01,2017,5,1
3895,A00001024,19,Monthly Issuance,2017-05-02,2017,5,2
3896,A00002173,64,Monthly Issuance,2017-05-02,2017,5,2
3897,A00000098,55,Monthly Issuance,2017-05-02,2017,5,2
3898,A00003119,33,Monthly Issuance,2017-05-02,2017,5,2
3899,A00001230,1,Monthly Issuance,2017-05-03,2017,5,3
3900,A00002594,19,Issuance After Transaction,2017-05-03,2017,5,3
3901,A00003773,10,Monthly Issuance,2017-05-04,2017,5,4
3902,A00003635,10,Monthly Issuance,2017-05-04,2017,5,4
3903,A00000293,1,Monthly Issuance,2017-05-04,2017,5,4
3904,A00001178,41,Monthly Issuance,2017-05-04,2017,5,4
3905,A00003988,23,Monthly Issuance,2017-05-04,2017,5,4
3906,A00002816,74,Monthly Issuance,2017-05-04,2017,5,4
3907,A00000722,38,Issuance After Transaction,2017-05-04,2017,5,4
3908,A00002184,6,Monthly Issuance,2017-05-07,2017,5,7
3909,A00010022,1,Monthly Issuance,2017-05-07,2017,5,7
3910,A00001385,53,Monthly Issuance,2017-05-08,2017,5,8
3911,A00003506,70,Monthly Issuance,2017-05-08,2017,5,8
3912,A00000316,62,Monthly Issuance,2017-05-08,2017,5,8
3913,A00003711,3,Monthly Issuance,2017-05-08,2017,5,8
3914,A00001982,6,Monthly Issuance,2017-05-08,2017,5,8
3915,A00002071,35,Monthly Issuance,2017-05-08,2017,5,8
3916,A00002800,41,Monthly Issuance,2017-05-08,2017,5,8
3917,A00000997,54,Monthly Issuance,2017-05-08,2017,5,8
3918,A00000367,23,Monthly Issuance,2017-05-09,2017,5,9
3919,A00002141,21,Monthly Issuance,2017-05-09,2017,5,9
3920,A00002127,1,Monthly Issuance,2017-05-09,2017,5,9
3921,A00003214,67,Monthly Issuance,2017-05-10,2017,5,10
3922,A00000250,56,Monthly Issuance,2017-05-10,2017,5,10
3923,A00003742,59,Monthly Issuance,2017-05-11,2017,5,11
3924,A00003577,74,Monthly Issuance,2017-05-11,2017,5,11
3925,A00002448,23,Monthly Issuance,2017-05-11,2017,5,11
3926,A00001130,1,Monthly Issuance,2017-05-11,2017,5,11
3927,A00002118,42,Monthly Issuance,2017-05-11,2017,5,11
3928,A00002005,16,Monthly Issuance,2017-05-11,2017,5,11
3929,A00000475,3,Monthly Issuance,2017-05-11,2017,5,11
3930,A00006922,3,Weekly Issuance,2017-05-12,2017,5,12
3931,A00003122,74,Monthly Issuance,2017-05-12,2017,5,12
3932,A00000282,69,Monthly Issuance,2017-05-12,2017,5,12
3933,A00003140,3,Monthly Issuance,2017-05-13,2017,5,13
3934,A00003790,1,Weekly Issuance,2017-05-13,2017,5,13
3935,A00005164,5,Monthly Issuance,2017-05-13,2017,5,13
3936,A00008149,64,Issuance After Transaction,2017-05-14,2017,5,14
3937,A00002900,20,Monthly Issuance,2017-05-14,2017,5,14
3938,A00000383,38,Monthly Issuance,2017-05-15,2017,5,15
3939,A00001953,9,Weekly Issuance,2017-05-15,2017,5,15
3940,A00003344,70,Monthly Issuance,2017-05-15,2017,5,15
3941,A00000139,38,Weekly Issuance,2017-05-15,2017,5,15
3942,A00001808,28,Monthly Issuance,2017-05-16,2017,5,16
3943,A00003299,11,Weekly Issuance,2017-05-16,2017,5,16
3944,A00001697,63,Monthly Issuance,2017-05-17,2017,5,17
3945,A00002392,1,Monthly Issuance,2017-05-18,2017,5,18
3946,A00008713,53,Monthly Issuance,2017-05-18,2017,5,18
3947,A00003403,63,Monthly Issuance,2017-05-20,2017,5,20
3948,A00001424,32,Monthly Issuance,2017-05-20,2017,5,20
3949,A00002366,68,Monthly Issuance,2017-05-20,2017,5,20
3950,A00002668,21,Monthly Issuance,2017-05-20,2017,5,20
3951,A00002698,49,Monthly Issuance,2017-05-21,2017,5,21
3952,A00003872,25,Monthly Issuance,2017-05-21,2017,5,21
3953,A00010343,8,Monthly Issuance,2017-05-22,2017,5,22
3954,A00002743,51,Monthly Issuance,2017-05-22,2017,5,22
3955,A00000834,3,Monthly Issuance,2017-05-23,2017,5,23
3956,A00001956,63,Monthly Issuance,2017-05-23,2017,5,23
3957,A00004729,66,Monthly Issuance,2017-05-23,2017,5,23
3958,A00000760,1,Monthly Issuance,2017-05-24,2017,5,24
3959,A00002324,1,Monthly Issuance,2017-05-24,2017,5,24
3960,A00007559,56,Monthly Issuance,2017-05-24,2017,5,24
3961,A00009208,29,Monthly Issuance,2017-05-24,2017,5,24
3962,A00003163,41,Monthly Issuance,2017-05-24,2017,5,24
3963,A00003732,21,Monthly Issuance,2017-05-25,2017,5,25
3964,A00001710,74,Monthly Issuance,2017-05-25,2017,5,25
3965,A00000868,1,Monthly Issuance,2017-05-26,2017,5,26
3966,A00000534,1,Monthly Issuance,2017-05-26,2017,5,26
3967,A00003662,4,Monthly Issuance,2017-05-26,2017,5,26
3968,A00011053,46,Monthly Issuance,2017-05-27,2017,5,27
3969,A00003172,77,Monthly Issuance,2017-05-27,2017,5,27
3970,A00003905,54,Issuance After Transaction,2017-05-28,2017,5,28
3971,A00000464,43,Monthly Issuance,2017-05-28,2017,5,28
3972,A00001574,75,Monthly Issuance,2017-05-28,2017,5,28
3973,A00002891,42,Monthly Issuance,2017-05-28,2017,5,28
3974,A00002860,54,Weekly Issuance,2017-05-30,2017,5,30
3975,A00010679,1,Monthly Issuance,2017-05-30,2017,5,30
3976,A00000005,15,Monthly Issuance,2017-05-30,2017,5,30
3977,A00004130,70,Monthly Issuance,2017-06-01,2017,6,1
3978,A00004527,9,Monthly Issuance,2017-06-01,2017,6,1
3979,A00003951,22,Monthly Issuance,2017-06-02,2017,6,2
3980,A00003700,1,Monthly Issuance,2017-06-03,2017,6,3
3981,A00002564,36,Monthly Issuance,2017-06-03,2017,6,3
3982,A00003202,8,Monthly Issuance,2017-06-04,2017,6,4
3983,A00000879,9,Monthly Issuance,2017-06-04,2017,6,4
3984,A00002404,8,Monthly Issuance,2017-06-05,2017,6,5
3985,A00001537,54,Monthly Issuance,2017-06-06,2017,6,6
3986,A00003768,52,Monthly Issuance,2017-06-06,2017,6,6
3987,A00005944,27,Monthly Issuance,2017-06-06,2017,6,6
3988,A00009673,76,Monthly Issuance,2017-06-07,2017,6,7
3989,A00000229,1,Monthly Issuance,2017-06-07,2017,6,7
3990,A00000614,25,Monthly Issuance,2017-06-07,2017,6,7
3991,A00001724,48,Monthly Issuance,2017-06-07,2017,6,7
3992,A00001185,12,Monthly Issuance,2017-06-07,2017,6,7
3993,A00000349,72,Monthly Issuance,2017-06-08,2017,6,8
3994,A00000682,54,Monthly Issuance,2017-06-08,2017,6,8
3995,A00000291,7,Monthly Issuance,2017-06-08,2017,6,8
3996,A00003211,72,Monthly Issuance,2017-06-09,2017,6,9
3997,A00003060,73,Monthly Issuance,2017-06-09,2017,6,9
3998,A00004471,4,Weekly Issuance,2017-06-09,2017,6,9
3999,A00002956,15,Monthly Issuance,2017-06-10,2017,6,10
4000,A00002019,64,Monthly Issuance,2017-06-11,2017,6,11
4001,A00001491,47,Monthly Issuance,2017-06-11,2017,6,11
4002,A00003496,42,Monthly Issuance,2017-06-11,2017,6,11
4003,A00001841,36,Monthly Issuance,2017-06-12,2017,6,12
4004,A00007180,7,Weekly Issuance,2017-06-12,2017,6,12
4005,A00005648,59,Monthly Issuance,2017-06-13,2017,6,13
4006,A00002509,43,Monthly Issuance,2017-06-13,2017,6,13
4007,A00002878,1,Monthly Issuance,2017-06-14,2017,6,14
4008,A00001015,1,Monthly Issuance,2017-06-14,2017,6,14
4009,A00001753,71,Monthly Issuance,2017-06-14,2017,6,14
4010,A00002372,1,Monthly Issuance,2017-06-15,2017,6,15
4011,A00006097,29,Monthly Issuance,2017-06-15,2017,6,15
4012,A00002720,2,Weekly Issuance,2017-06-16,2017,6,16
4013,A00002006,25,Monthly Issuance,2017-06-16,2017,6,16
4014,A00003953,1,Monthly Issuance,2017-06-16,2017,6,16
4015,A00002135,51,Monthly Issuance,2017-06-17,2017,6,17
4016,A00001551,72,Monthly Issuance,2017-06-18,2017,6,18
4017,A00001095,54,Monthly Issuance,2017-06-18,2017,6,18
4018,A00003703,74,Monthly Issuance,2017-06-18,2017,6,18
4019,A00003719,37,Monthly Issuance,2017-06-19,2017,6,19
4020,A00002057,1,Monthly Issuance,2017-06-20,2017,6,20
4021,A00002560,15,Monthly Issuance,2017-06-20,2017,6,20
4022,A00003986,19,Monthly Issuance,2017-06-20,2017,6,20
4023,A00004858,67,Monthly Issuance,2017-06-21,2017,6,21
4024,A00001354,31,Monthly Issuance,2017-06-21,2017,6,21
4025,A00003262,23,Monthly Issuance,2017-06-22,2017,6,22
4026,A00003100,65,Monthly Issuance,2017-06-22,2017,6,22
4027,A00001839,5,Monthly Issuance,2017-06-22,2017,6,22
4028,A00003996,1,Monthly Issuance,2017-06-22,2017,6,22
4029,A00000622,24,Monthly Issuance,2017-06-22,2017,6,22
4030,A00002340,14,Monthly Issuance,2017-06-22,2017,6,22
4031,A00000641,40,Monthly Issuance,2017-06-22,2017,6,22
4032,A00003461,8,Monthly Issuance,2017-06-23,2017,6,23
4033,A00000672,53,Monthly Issuance,2017-06-23,2017,6,23
4034,A00008645,60,Monthly Issuance,2017-06-23,2017,6,23
4035,A00000438,37,Monthly Issuance,2017-06-23,2017,6,23
4036,A00002443,46,Monthly Issuance,2017-06-25,2017,6,25
4037,A00004309,74,Weekly Issuance,2017-06-25,2017,6,25
4038,A00003075,71,Monthly Issuance,2017-06-25,2017,6,25
4039,A00002200,1,Monthly Issuance,2017-06-26,2017,6,26
4040,A00003245,45,Monthly Issuance,2017-06-26,2017,6,26
4041,A00002806,53,Monthly Issuance,2017-06-26,2017,6,26
4042,A00000556,12,Monthly Issuance,2017-06-26,2017,6,26
4043,A00004301,1,Monthly Issuance,2017-06-26,2017,6,26
4044,A00004156,42,Monthly Issuance,2017-06-27,2017,6,27
4045,A00001921,42,Monthly Issuance,2017-06-27,2017,6,27
4046,A00002939,5,Monthly Issuance,2017-06-28,2017,6,28
4047,A00003665,28,Monthly Issuance,2017-06-28,2017,6,28
4048,A00003524,66,Monthly Issuance,2017-06-28,2017,6,28
4049,A00005196,13,Weekly Issuance,2017-06-29,2017,6,29
4050,A00002883,77,Monthly Issuance,2017-06-29,2017,6,29
4051,A00001346,74,Monthly Issuance,2017-07-01,2017,7,1
4052,A00001514,7,Monthly Issuance,2017-07-01,2017,7,1
4053,A00003154,1,Monthly Issuance,2017-07-02,2017,7,2
4054,A00002081,36,Monthly Issuance,2017-07-02,2017,7,2
4055,A00001255,68,Monthly Issuance,2017-07-02,2017,7,2
4056,A00002208,7,Monthly Issuance,2017-07-02,2017,7,2
4057,A00001284,55,Monthly Issuance,2017-07-02,2017,7,2
4058,A00008153,9,Monthly Issuance,2017-07-02,2017,7,2
4059,A00007721,13,Monthly Issuance,2017-07-03,2017,7,3
4060,A00003889,16,Monthly Issuance,2017-07-03,2017,7,3
4061,A00003085,66,Monthly Issuance,2017-07-03,2017,7,3
4062,A00000768,26,Monthly Issuance,2017-07-03,2017,7,3
4063,A00008919,62,Monthly Issuance,2017-07-03,2017,7,3
4064,A00000185,32,Monthly Issuance,2017-07-04,2017,7,4
4065,A00004150,65,Monthly Issuance,2017-07-05,2017,7,5
4066,A00010774,46,Monthly Issuance,2017-07-05,2017,7,5
4067,A00002728,52,Weekly Issuance,2017-07-06,2017,7,6
4068,A00001339,76,Monthly Issuance,2017-07-06,2017,7,6
4069,A00001929,1,Monthly Issuance,2017-07-06,2017,7,6
4070,A00003433,73,Monthly Issuance,2017-07-07,2017,7,7
4071,A00002337,65,Monthly Issuance,2017-07-07,2017,7,7
4072,A00000003,5,Monthly Issuance,2017-07-07,2017,7,7
4073,A00002093,64,Monthly Issuance,2017-07-07,2017,7,7
4074,A00003906,52,Monthly Issuance,2017-07-08,2017,7,8
4075,A00003529,12,Monthly Issuance,2017-07-08,2017,7,8
4076,A00000864,72,Monthly Issuance,2017-07-08,2017,7,8
4077,A00004336,2,Monthly Issuance,2017-07-08,2017,7,8
4078,A00001647,1,Monthly Issuance,2017-07-09,2017,7,9
4079,A00002169,57,Monthly Issuance,2017-07-09,2017,7,9
4080,A00000258,64,Monthly Issuance,2017-07-09,2017,7,9
4081,A00001110,54,Monthly Issuance,2017-07-10,2017,7,10
4082,A00000105,21,Monthly Issuance,2017-07-10,2017,7,10
4083,A00002992,43,Monthly Issuance,2017-07-11,2017,7,11
4084,A00011317,50,Monthly Issuance,2017-07-11,2017,7,11
4085,A00001681,68,Monthly Issuance,2017-07-11,2017,7,11
4086,A00003428,27,Monthly Issuance,2017-07-12,2017,7,12
4087,A00000679,22,Monthly Issuance,2017-07-12,2017,7,12
4088,A00010644,16,Monthly Issuance,2017-07-12,2017,7,12
4089,A00002182,22,Monthly Issuance,2017-07-12,2017,7,12
4090,A00009560,1,Monthly Issuance,2017-07-13,2017,7,13
4091,A00003985,1,Monthly Issuance,2017-07-13,2017,7,13
4092,A00003833,77,Monthly Issuance,2017-07-13,2017,7,13
4093,A00000705,35,Monthly Issuance,2017-07-14,2017,7,14
4094,A00002447,38,Monthly Issuance,2017-07-14,2017,7,14
4095,A00002452,1,Monthly Issuance,2017-07-14,2017,7,14
4096,A00000469,72,Monthly Issuance,2017-07-14,2017,7,14
4097,A00000483,70,Monthly Issuance,2017-07-15,2017,7,15
4098,A00002678,1,Monthly Issuance,2017-07-15,2017,7,15
4099,A00002183,54,Monthly Issuance,2017-07-17,2017,7,17
4100,A00007052,55,Issuance After Transaction,2017-07-17,2017,7,17
4101,A00000680,17,Monthly Issuance,2017-07-18,2017,7,18
4102,A00000284,54,Monthly Issuance,2017-07-18,2017,7,18
4103,A00001027,68,Monthly Issuance,2017-07-18,2017,7,18
4104,A00001995,54,Monthly Issuance,2017-07-18,2017,7,18
